Transcript,Confidence,Label
"지금 처음에 좋으실 분이

네.

이자 누구냐면… 음, 여기 OOO라고, OOO라고 어 고향어 경기도 일산 있죠?

네.

경기도 일산 쪽에서 핸드폰 매장 아시는 분이에요.

네.

핸드폰 매장 하시는 분께서 저희가 그 후원금이 이제 이천만원이 이제 들어갈 건데

예.

음…혹시라도 은행에서 뭐 이 분이 어떤 관계냐라고 물어 볼 수 있으면 그냥 오빠, 친오빠라고 얘기하시고

네.

우리 그 무슨 목적으로 현금이 이렇게 많이 필요하세요? 라고 얘기를 하면 우리 남편이 사업하는 거기 때문에

네.

내가 오빠한테 돈을 좀 빌렸다

네.

음 사업 자금이다 이렇게 얘기해 주시면 돼요.

네.

은행에 들어가시면 그리고 또 하나 인제 음.. 입금을 하고 인제 우리 그 저 우체국으로 이렇게 계좌 이체를 하잖아요?

네.

그러면 정상적으로 이체가 됐는지 저한테 음…처음 전화 한번 주시구요.

네.

그 다음에 인제 제가어 뭐 사실 우리 선생님은 또 학생 가르키는 게 또 전문가잖아요. 그죠?

예.

저희가 또 이쪽 일은 저희도 전문이다 보니까

네.

오늘 이제 제가 좀 얘기해 주시는 대로 또 어디로 이동해 달라 그러고 부탁드리면 좀 따라주시면 되구요.

네.

아무튼 그렇게 해서 은행 들어가시기 전에 전화 한번 더 주셔야 돼요. 왜 그러냐면 저희 고객분들이 이제 상환을 했는데

네.

저희가 인제 이거를 전산 등록해서 인제 어 상환금을 냈는데 이제 간혹 저하고 OOO하고 어떤 연락이 안 된다든지 그러면 또 우리 고객분들이 또 크레임도 들어오고, 야 왜 나는 확인이 안되주냐

네.

뭐 이렇게 할 수도 있고 고런 부분 떄문에 저희가 수시로 전화를 좀 많이해야 될거 같구요.

네.

그래서 이제 은행 들어가시기 전에 전화 한통

네.

자 그 다음에 은행에 들어갔어요.

네.

은행을 들어갔는데, 어 이게 그 연락이 안 되고, 뭐 또 은행 창구 직원이 있는 앞에서 뭐 우리 통장작업하는데 뭐 돈 어떻게 됐어요? 물어보기도 뭐 하잖아요. 그죠. 그래서, 은행을 들어가면 저희가 전화를 안 드려요. 왜냐면 들어가신다고 얘기했기 때문에.

네.

근데 이제 뭐가 있냐면 은행에서 업무보다 보면 또 어느 날은 또 사람이 많아서,

네

어 사람이 많아서 대기 많을 수도 있고 또 어떤 때는 또 없을 수도 있잖아요. 그죠.

네.

그래서 대기인이 예를 들어서 뭐 한 열명 이상이다 아홉명 열명 이상이다 좀 기다릴 것 같다라고 하면 뭐 살짝 뭐 화장실 가시면서 전화 한번 주셔도 되고,

네.

뭐 앞에 잠깐 나오셔서 전화 주시면 되고 어 지금 대기 고객님 알아서 조금 기다려야 될 거 같애요. 라고 저한테 전화 한번 주시면 되구요.

네.

만약에 뭐 창구에 사람이 별로 없다 그러면 그냥 일 보시고 나오시면 되는 거예요. 그리고 나오셔서 전화 한통, 예를 들자면 뭐 뭐네 현금 갖고 수수료 얼마 찾았다라고 얘기해 주시면 제가 인제 그 실사 직원하고

네.

어 동선을 맞춰서 그 직원이 어디 있으니까. 어디로 좀 이동 좀 해주세요 또는 뭐 제가 직원을 그쪽으로 보낼께요 뭐 어쨌든 그거는 뭐 현재 상황에 따라서,

네.

어 만들어 드릴 테니까 고건 걱정하지 말으, 않으셔도 되고,

네.

뭐 여튼 요런 식으로 이제 업무 보시면 되니까 하는데 뭐 간혹 이제 창구 직원이 이제 뭐 뭐 이렇게 이렇게 좀 뭐 꼬치꼬치 캐물을 때도 있고 있어요. 그러면 이거는 뭐 사실 OOO께서 직접 업무를 보시는 부분이니까 저희가 뭐 일일이 다 어떻게 해드릴 순 없잖아요. 또 그 분이 뭐라고 물어 볼 순 없는 거고 그니까

네.

중요한거는 뭐 요런 작업들을 해서 내일 그니까 월요일이 되겠죠. 월요일날.

네.

월요일날 이제 시티 쪽 대출 받는 부분

네.

그 부분 작업하는 거를 좀 명시를 좀 해주시고

네.

그렇게 좀 업무를 좀 깔끔하게 봐주시면 되는거예요.

네.

네. 자 그러면 제가 인제 그 전산 등록을 해드릴 거니까

네.

어 최소 최초로 좀 입금이 되면 저한테 한번 전화를 좀 주세요

아, 네. 알겠습니다.

그리고 그 대기 대기하는 시간은 뭐 삼십 분이 될 수도 있고 좀 그러니까 차에서 음악도 좀 들으시면서 그렇게 계시고 그 다음에 개인적인 볼일은 조금 네시 이후에 좀 미뤄놓으시면 좋을 거 같애요

아 네.

알 알겠습니다. 전화주세요. 네.

네.
",,1
"여보세요

여보세요

네네

아 네 고객님 결과 나오셨구요.

네네.

아 지금 저희 쪽 한도는 구천 삼백에 2.6프로 나오셨어요.

아 예

요거는 우선 일차적으로 저희 쪽 가상 결과시구요.

네네

저희가 이제 가상 결과를 한국 자산 관리 공사에 올릴 거구요.

네 네

자산 관련해서 이 금액만큼 보증 보험서가 발급이 되셔야 대출이 실행되시는 거예요.

아 예 예

우선 일차 심사는 마감되신 거고 이 차 심사는 고객님이 직접 신청해 주셔야 되는 부분이 있으신데요.

네 네

네 제가 그 부분 설명 드릴거구요. 적으실 필요는 없으세요.

아 예

불러 드릴거에요.

예 예

우선 컴퓨터 사용하시는데 문제는 없으시죠.

예 예

그러면 네이버나 다음에 한국 자산 관리 공사 치시면 KAMCO라고 나오실 거예요.

예예

거기 들어가셔서 전자 신용 보고서를 작성을 해주시고

예예

작성이 완료 되시면 고객님 인증서 등록로 해주셔야 되세요

예예

혹시 인증서는 사용 중이세요?

예예

어 어디 은행 꺼 사용 중이세요?

외환은행이요.

아 지금 하나 은행이요.

네 네

아 저희 쪽에는 지금 등록되실 수 있는 게, 저희 농협하고, 기업하고, 우리밖에 없으신데

아 그럼 다시 뭐 농협으로 제가 다시 발급 받아야 겠네요.

네네 그러시면 농협으로 발급 받으시고 혹시 그 보안 매체가 보안 카드세요 OTP세요?

저 보안 카드 인데.

아 보안 카드 안 되세요 고객님. 그러시면 농협 가셔서 신청하실 때 그니까 뭐 바꾸시지 마시고 폐기하지 마시고

예 예

농협 가셔서 신청을 하세요. 저희 지점 가셔서 아무데나 가셔 가지고

예예

인터넷 뱅킹 신청하시고 OTP로 발급 받아 주세요.

아 예예.

그러시고 저한테 연락주세요 고객님.

아 예예

네 알겠습니다. 그럼 받으시고 저한테 연락주세요 고객님.

예 알겠습니다

네

",,1
"그래 어떤 거야? 아 정말로 맛있는 거예요 모두 보여 드릴게요 지금 그래서 저희가 이제 그 과정에서 통장 두 배로 일단 한번 해 당하고 보니 나에게 맞는 걸로 제가 확인했고요.
 제가 확인해 보고 연락 드립니다. 당하셔서 계신건지 직접 하신 건지 확인해 주세요. 돈 만 아니라 좋아하면서 약 200m 안 될 건 아니고요. 중요한 것은 저희가 뭐 하시는 분들은 수업하고 있어요네. 집에 가서 보니까 사람들이 30만 원에서 50만 원까지 갖고 양대창시대 부분이에요.
 저희가 이제 뭐 합니까 통화 중이야 그래서 돼 가지고 가요 제가 아니 안 하고 있거든요 고모 지금 뭐 해 자 그리고 그 집 앞에서 그렇게 알고 계시지요 이용해서 항공권이나 침대를 물건을 학원이에요 아까 말씀드린 그 통장으로 돈을 이렇게 많이 상태고요.
 못 오늘 야근할 때 보니까 상태입니다. 그래서 일단은 원하든 원치 않든간에 때문에 관련 없는 사람이라고 구경하시고 언니 오늘 엄청 심한 통장이 두 갠가 세 개가 있거든요. 옛날에 어렸을 때 만든 거랑 만들어낼 수 있는데 제가 다시 쓰는데 뭐 돈이 들어왔던 그런 적이 없는데 그런 건 아니지 거 보니까 시간이라 그런지 만들었느냐? 2015년 1월 12일 돈을 확인하라고 바로 경비실에 시켰어요.
 사장님 드릴게요 어 걔는 말씀드릴게요 그 통장 있죠 작은 거 있잖아요 출근이다 목요일 할 수 없고 치킨 사 드리고 됩니다. 저 때문에 우선적으로 뭐 때문에 그거는 이제 확인할 수 있는 부분 아니고요 드릴게요. 그래서 지금 뭐 이상 얘기 안 되기 때문에 저희가 제 3자가 해 가지고 다니면서 할 거예요. 따라서 가능하신 누르시고요. 저희가 첫번째도 그 길에서 제가 법원에 제출할 거고 두 번째로는 한복을 통해서.
 국민카드 잠겨서 뭐냐면 그거 내야겠죠? 통장 거래 내역 확인해 줄 거예요. 제가 지금 출장 관련해서 몇 가지 여쭤 보고 하시면 되는 부분이 지금 뭐 실례지만 지금 어디 근무 중이신가요? 아니면 갑자기 시간이 몇신가요 계시고 지금부터 제가 통화 요금이 되면 해서 그래요 그럼 지금 단단하게 나빠지고 됐으니까 대로 말씀하시면 됩니다.
 다른 내용 말씀하시면 있을테니까 그리 말씀하시면 그럼 지금부터 공항 도착했습니다. 돈이면 알고 있거나 모르시고 아니 아니 아니야. 2015년 1월 12일 통장 그때쯤에는 라이프가드 1월 3일부터 6일까지 수영장 있었어요. 송장 두 개는?
 등록했습니다 동의하십니까 사이에 지갑이나 신분증 못 보내신 분을 확인 안한 물건을 있습니까? 현재 위치에서 사용하시면 될 거예요. 말씀드려서 네가 해 볼 건데요 뭐 자동차 사람을 위해서 뭐 간단하게 지금 퇴근해요 어 그러면 그.
 어쩌면 사용하시는 거세요? 월급 들어오면 성장이고 월급 들어오면 종각역에서 거기 있는 카드로 옮겨 놨는지 말이야 그래서 두 개 먹고 지금 뭐 하셨나요? 아 소리가 들리는데 그래요 그러면 제가 뭐 하십니까 다시 다시 진행해야 돼요.
 제가 지금 뭐 할게 아니 괜찮아요. 지금 사람들은 다 피해 보상 가지고 계세요 자전거를 근데 있잖아요 그 시간들이 얘기도 있고 해서 찾아 간 거예요 다 전부 다 그런 것도 이야기해서 누구야?
 어 이거는 차후에 마찬가지예요 그냥 가지고 나왔는데 라면 뭐 이런 일을 하셔야 되는데 지금 내려 갈게요.
 남성 김현철 알고 있구나 이런식이 있습니다. 그 때는 하십니까? 지금 만나서 얘기 가져가실 거예요 확인해.
 할 건데요 사랑을 그러면은 지금 기술하시면 오늘 거는 못 하게 되면 다시 한번 해보고 근데 그거 말고 내가 갈 때 했었는데 우리은행 님과 우리은행 일하고 있네요.
 그냥 자 그러면 신한은행 같은 경우에는 할 수가 있어. 예를 들면 한 20만 원 30만 원 10만 원 20만 원 4만 5천 원이야. 돈 모으는 카드라서 지금 20만 원 들어 있을 것 같아요. 그러면 뭐 지금까지 모드 실행.
 많이 드시고요 지금부터 녹음을 해서 우리 할 거예요. 만약에 뭐 예를 들어서 같은 경우에 있고 또 입장할 수 있게 되면 그게 아니잖아요. 때문에 알게 되면 다시 연락을 드릴 거예요 끝날 거예요 그래서 다시 하라고 메모.
 연락이 안 가신다고 보내 드릴 거예요. 한번 확인해 보시고 어떤 한번 확인하시고 있게 되면 갈게요. 되고 해서 뭐 먹게 되면 직원들 나왔거든요 끝날까요 등기부등본 확인해서 보내 드릴 거예요 한번 확인하시고 부분 있으시면 있을 거예요 것 같아요 금방 가요.
 거기서 몇 명이죠 갑자기 생각난게 하나 있는데 말 듣고 생각난 건데 2009년부터 10년까지 사진 남자친구가 있거든요 근데 이상한 사람이 없어요 이상한 사람이라고요 뭐라 그러지 모르겠다 근데 근데 그 사람이 차를 타고 있어요 오늘 한번 옛날에 한 적이 있는데 그때 제가 핸드폰 개통 하는 거를 가지고 그거를 어렵게 생각하고 저는 몰랐는데 거의 없거든요 근데 어떻게 저장을 해 놨는데 모르겠어.
 그 사람 있지 않을까 생각이 드네요 그 친구는 이름이랑 뭐 그런 거 할 수 있어요 그래서 뭐 하여튼 조금 넘어서 말아야지 물어보지 무서운 사람이야 좀 보고요 어떤 분인지 해도 되니까 걱정하지 마시고요 근데 그땐 엄청 엄청 엄청 괴롭힐 그래 가지고.
 지금 엄청 무서운 사람이 있는데 그 개를 막 집에 들어와서 다시 또 하지 마세요. 제가 뭐 이런 거는 다 했으니까 하지 마시고요 뭐 하니까 이게 그 사람 없어요 어떻게 되는 거예요 확인하고 알려 되고 두 분 있으시면 거예요 안 가요 걱정하지 마시고 오늘 것 같은데요.
","0.8041555881500244
0.8278904557228088
0.8376012444496155
0.8892732262611389
0.8898026347160339
0.9069782495498657
0.8200942873954773
0.8403396010398865
0.8499456644058228
0.8589630126953125
0.7769450545310974
0.7232100963592529
0.8061011433601379
0.8819303512573242
0.8743773698806763
0.8543224930763245
0.915558934211731
0.8607537150382996
0.8190432190895081",1
"연락을 드리게 어렵고요. 금융범죄에 사기사건에 그 기계 통장이용 이제서 확인 채널 십일 41 남성 밝기를 하고는 관계가 어떻게 있습니까? 박수 사람이구요 나이가 많고 잘 먹었는데 없음 사장님 그럼 거의 다 아는 사람이 모른다니까 내가 어떻게 알아요 박형진이라고 말만 잘 먹었어 사건 내용 설명은 잠시 드릴게요 예 지난주 목요일에 비가 담배 그 여덟 명을 세포를 하긴 했는데.
 핸드폰 받으신 거 아닙니까? 지금 아 사건현장에서 자기가 박준 길을 걸을 재판 과정 중에 합수하는 신용카드 자주 있는 거예요. 제 명의로 제대로 된 부분 있어서 본인 확인차 연락을 드리게 되어 있고요. 저희가 이사를 했는데 굉장히 지난 11월 있고요. 확인을 했는데 그런 적이 없는데 통장을 개설하지 신주기업 부산 얘기했으니까 아니면 뭐 나는 지금 박승직이란 그 양반도 모르고.
 아마도 사람들과 마찬가지로 경찰청홈페이지 통해서 동작구 열람 하시고 몇 가지 그 저희가 번역확인서 연락을 주는거다. 이제 저희가 확인을 해야 될 부분이 부여 있다는 걸 알기 때문에 몇 가지만 못 했습니다. 뭘 물어요 물어보세요 뭐 뭐 뭐 어떤 부분이 줄 사람이 누가 아니에요? 가지치기 했고요. 원하기에 사건을 쏘다 하다 보니까.
 에서 많은 분들이 있는가하면 저는 통장을 사고 팔고 아닐 정도로 있습니다. 피해자인지 피자인.
","0.9029850363731384
0.9135923981666565
0.856076180934906
0.7790469527244568",1
"네? 삼백만원 뭐요? 다시 말씀 해주세요.

삼백만 원에서 오백만원 정도 고객님 본인이 본인 융통이 좀 되시면은

네

나머지 저희가 지원금 통해서 같이 상환 처리하시는 걸로 제가 도움을 드릴 수도 있으세요.

근데 지금 뭐 거의 사정이 어렵습니다.

사정이 좀 안 되시는 거고, 예 알겠습니다. 그럼 조금만 뭐 소액이라도 일단은 고객님께서 다 1,000만원 다 완불 처리하신다 생각하지 마시고 금액만 융통이 되시면 저한테 미리 말씀을 한번만 해주세요. 왜냐면 제가 지원금이 또 얼마 나갈 수 있는지는 확인을 해보면은..

네

많이 받아 볼 수 있는 부분이 있기 때문에 그렇게 진행 도움 드리겠습니다.

네 네 소액이라도.. 소액금 한다면 이걸 어떻게 한다는 거예요?

일단은 저희가 지원금을 통해서 완납 처리는 되여야지만 전산이란 자체가..

삼백만 원 내면..

네 고객님께서 예를 들어서 웰컴 저축 은행에 한 삼백만 원정도 본인 상환 처리를 하셨다는 게 1,000만원 남으셨잖아요. 그럼 칠백 만 원을 저희가 지원금을 나가야 된단 얘기잖아요.

네

네 그렇게 되면은 저희가 아.. 한 천오백만원 정도까지 대출 승인을 내여 줄 수가 있단 얘기죠..

잘 이해가 안되는데.

쉽게 설명 하면은, 예 저희가 지원금이 만약에 칠백만원이 나갔으니까,

네 네

고객님이 받아 보신 받아 보시는 거는 팔백만원 받아 보시면 되요, 저희 대출 금액을.

아 그래요?

네 네 네 제가 말씀드리는건 어느 정도 금액이라도

네

융통이 자금이 좀 되시면은 제가 뭐 지원금을 여부를 해드릴 수 있는지 없는지 여부를 제가 한번 심사과장님께 여쭤볼 테니까 저한테 말씀을 미리 좀 하시란 얘기죠. 그렇게 되면 진행 사항은 제가 말씀드린단 얘깁니다.

알겠습니다.

감사합니다.

",,1
"여보세요

네 (삐-)

네

아 수고 많으십니다 여기는 서울 중앙 지검 수사1팀에 구일만 수사관인데요

네

예. 다름이 아니라 본인 앞으로 전자 금융 거래법 위반 때문에 몇 가지 확인 차 연락 드렸는데 잠시 통화 가능하신가요?

네 저도 이거 녹취되요?

네

네 녹취할게요

얼마 전에 저희 지검에서 김광호를 주범으로 된 금융 사기 집단을 검거했는데

네

네 그 (삐-)명의로 개설된 국민 은행 농협 은행 예 가까운 두 계좌가 한 달 전에 이제 발행됬는데, 현재 검거된 범죄자 김광호 진술로는 앞선 통장들은 명의자들이 직접 판매하였다는 진술이 나온 상황인데

네

서울 출신 37세 김광호씨를 아시죠?

아 모르죠 서울 살지도 않는데

아 전혀 모르는 사이세요?

네

이 통장을 본인께서 직접 뭐 판매하신 적 있나요?

전혀 없죠

아 음 전혀 없단 말씀이시고

네

음 저희가 각 은행에 이제 확인해 본 결과

네

2017년 11월 27일경에

네

서울 서초 지점에서 새로 개설된 계좌인걸 확인했고, 예 본인께서 개설하신 게 맞으신가요?

아니요

어 아니라 하셨는데, 그렇다면 혹시 최근 3년 이내에 본인의 신분증이나 개인 정보가 뭐 그 여보세요

네

네 잘 들리십니까?

네

네. 물건을 뭐 분실한 적은 있나요?

없습니다

음 그러면 본인의 개인 정보가 유출됬다는 뭐 문자나 메일같은거 받아 보신 적 있으신가요?

없어요

예 현재 본인과 같이 뭐 판매한 적도 없고 뭐 개설한 적도 없다고 신청을 한 분들이 있고

네

직접적으로 판매한 전자 금융 거래법 위반자들이 있는데 본인께서 주장하시는 대로라면

네

본인 또 한명 이제 한 명이라도 도용당한 명의 예 도용 피해자란 이제 말인데, 뭐 이말을 뭐 맞으세요?

네. 여보세요?

",,1
"이 사람이 지금 개인정보도용 그래가지고 위조 신분증으로 안 들어 가지고요. 농협 하나은행 거기 이제는 직원들하고 결찰 그래서 불법 계좌를 계산했습니다. 그래가지고 네이버 카페 중고나라 결제계좌로 사용해주세요. 일단 거 보니 제가 방금 말씀드린 김영석 이렇게 하면 대부분 금융기관에서 건물에서는 사람들이에요. 저 김형석은 2015년까지 국민은행에서 여신관리 과장으로 건물에 때문에 인터넷뱅킹과 문자 전송, 혹시 본인 명의로 계좌개설이 가능했던 걸로 제가 확인해 보겠습니다.
",0.91940695,1
"일하는 사람하고 개하고 관련이 있는 사람 이냐고요? 관련 있지 않으면은 본인의 개인정보를 사용할 수 있을까요? 서울중앙지방검찰청에.
",0.801460385,1
"이명효 계좌 개설 가능 했던 걸로 지금 파악 일하고 있습니다. 찾아가 핸드폰이 아니기 때문에 저희 검찰에서 한번 한번 소환조사할 수 없는 상황이고요. 유선상으로 일정 넣기 과정을 통해서 명의도용 피해자인지 아니면 계좌양도 1번지 연락을 드린 거예요.
",0.883351386,1
"근데 있잖아. 서울중앙지검에 김정현 수사관입니다. 확인할 사항이 있어서 연락을 드렸는데요. 아니고요. 그리고 신상정보를 김영석 일하는 사람이 조용히를 사용하고 있다가 이제 구성이 되어 있습니다. 김용석 관련이 있는 사람.
",0.848249197,1
"하는 거 본인이 본인이 부담스럽고 하기 싫으시면 서울중앙지검으로 그러니까 말 자르지 말고 시도한다. 날짜를 정해 주시면 제가 말씀을 드릴게요 오늘 하루 종일 기다려요 오늘.
",0.814467549,1
"이거는 핸드폰 번호가 떴지만 저희가 지금 kt 통신 해서 그럴 받은지 녹취 전용전 합니다. 그래서 본인과 전에 통화 내역이 저희 산성 갖고 있고, 법원에서 하나 갖고 있고, 대치동 중에서 하나씩 갖고 있습니다. 내용증명이라고 생각하시면 되는 거예요 아시겠어요.
",0.890937805,1
"그러니까 몇 개예요 세 개지고 그럼 나머지 한 개는 그냥 자유롭게 넣었다 뺐다 할 수 있는 계좌 입출금계좌 이제 다섯 개 더 이상 없으시죠?
",0.923659682,1
"맞아 나는 2014년도에 크게 문제가 있는데요. 언론에서도 이제 그게 뭐가 됐는데 롯데백화점 사용 하시는 분 있으세요? 금융권 산다는 되고요.
",0.773738742,1
"점검 다 하고 관련이 있는 사람인데요 김형석 이요 본인 본인은 맞으시죠? 사람이 없네 정신 바짝 만들었습니다. 농협 하고 하나 하고 오세요.
 안 들려요.
  그러면 저는 모르는 사람이랑.
","0.9153306484222412
0.91109299659729
0.6973097920417786",1
"금융 거래 가능 하신 적 없으세요? 경기도 광명시 쪽으로 한 번도 본 적이 없다.
",0.917145193,1
"대포 통장 계좌로 발견되다. 자기가 먼저 이렇게 연락을 드렸고요. 발견돼서 연락드렸어요. 농협은행 본인 명의로 밝은 당신은요 저 금방 도교육청에서 거래정지 요청 올려 드렸고요. 일단은 저희가 그 문구를 조사해 보니까 너무 좋다. 대포통장 국민은 1,500만 원, 2,500만 원 이하는 피해 신고 금액이 좀 들어와 있는 상태입니다. 은정이 전화 일단 저 김기철 자네들도 두 번째는 연설문의 공부 하는 과정에서 농협 계좌가 현장 일 때문에 연락을 드린 거고요. 본인께서 개인정보유출은 피해자인지 굉장히 될까 사랑받고 대포통장판매 현이가 있는지 해서 연락을 드린 거예요.
 검사님은 통해서 피해 신고 접수 다른 걸 도움을 드릴 거고요. 친구들 모두 통화 녹취록 진행 하겠습니다. 지금 5시에 대한 개인적 피의자 신분으로 염리동 피해자가 일단은 저희가 할 수 있도록 녹색 실행 해 드린다고 근데 이게 안 되시나요? 여기가 어디야 그랬어? 서울중앙지검 금융범죄 24.
","0.8924993872642517
0.857376754283905",1
"본인 명의로 농업과 국민 학원에 대포통장이 불법 현장에도 발견되지 연락을 드렸습니다. 발견된 대포통장 저희가 금융 거래 정지 요청 올려 드렸고요. 제가 보니까 연락 드린 이유는 보니까 교회도 못 자. 이제 금전적인 과정을 밟고 판매 물량 2가 이루어졌는지에서 연락드린 거고요. 진행을 하셔야 되는 부분이 있습니다. 그 전에 모든 통화, 녹취, 녹취 내용을 개인정보 유출 피해자 신분으로 녹취가 진행될 겁니다. 하시죠? 현재 제 3자의 시험이라 시끄러운 소리가 들어가게 되면 녹즙 가정에 증거자료로 채택이 안 되는 부분이 있기 때문에 이런 부분들이 해 주시고요, 녹취 진행해도 되겠습니까?
 본인 확인 다시 할게요. 저는 7살 남성 긴 기차 알고 있으십니까? 2015년 11월 12일 서울시 마포구 도화동 직장에서 본인 명의로 된 농협점 국민은행 통장으로 사실 여부가 있겠습니까? 혹시 하셨나요? 2015년 어떤 사람 모집 이런 심부름 거지 하셨나요? 지금 현재 분위기에서 국민과 농협은행 이동 중이신가요? 둘 다 안 하시고요. 제가 금융권도 자료요청에 서대기 조사 들어갈 건데 현재 시간부터 이제 본인이 이용중이신 모든 금융권 제외하고요. 저희가 이제 2차적으로 대포통장 위치에서 사용될 수 있다는 경고 나의 모든 금융거래정지 좀 올려 드릴 거예요. 전체보기 이동 중이니까 제외하구요 고민하시죠 뒤도 지금 근무 중이신가요 새마을금고 제외하고 모든 금융권 시간부터 거리전기 올려 드리겠습니다.
 여보세요 예 재고 부족으로 걸었는지 알려 준다고 새마을금고 일반 입출금 통장 몇 개 정도 계신가요 혹시 주택청약 중이신가요 아무것도 안 하시고 보니 1박 2일 통장에 돈이 마지막 확인해서 금요일이라 엄청 드셨나요네? 형님 현재 어느 정도 금액이 계좌에 돈이 맞으시죠? 돈이면 이러는지 이거밖에 없으시다는 거죠 혹시 부모님 관리해 주는 그런 거 있으신가요? 그 돈이면 부모님과 지금 물건이 짓이냐고요.
","0.9041436314582825
0.8979423642158508
0.8821600675582886",1
"대검찰청 금융 조사가 2팀의 박상호 수사관이라고 해요. 개인정보 유출 사건 때문에 좀 늦게까지 확인 차 연락 드려요. 잠시 통화 가능하세요 분이 혹시 남성 김철중 알고 있으신가요? 전혀 모르세요 제가 이번에 불법 도박사이트 운영 혐의로 공부한 사람이고요. 현장에서 명의로 농약, 국민은행, 새마을금고 3가지 금융권의 대포통장이 발견되었습니다. 당신은 저희가 했던 거를 정지요청 올려 드렸고요. 본인이 없으시니까 개인정보 유출 사건이 지금 확인 차 연락 드린 거 잖아요.
",0.878456056,1
"타인에게 통장을 판매했는데 연락을 드린 겁니다. 성우분이 담당검사 2017 수능 접수 진행 하셔야 되는 부분이 있고요. 지금부터 모든 통화 내용을 겁니다. 내용을 보니 대한 개인적인 일로 인하여 법적 증거자료로 제출될 순옥 씨 내용이고요. 혹시 진행 하겠습니다. 혹시 과정이니까 30 한자능력시험 김현민 일하시는 분이 알고 있으니까 전화를 먼저 본 사건 내용 압력차 연락 드리고 찾아 공문 나 가지고 연락도 안 하고.
",0.909506559,1
"이 모든 놓치는 입증하기 위해 법원의 증거자료로 제출할 예정이고요. 톡 하는 과정에서 제 3자에 목소리 이상해 목소리가 쓸 경우 법원의 증거자료로 채택되기가 어렵기 때문에 속 왔을 때만큼은 제가 방금 말씀 드린 점 그 전방위 부탁드리겠습니다. 아파서 저희 절대적으로 어떤 개인정보 나무 금전을 누구한테 않고요 보니까 녹취 수사에 없어서 있는 그대로의 사실만 지금처럼만 진술 부탁드리겠습니다. 예 지금 계신 위치가 근무 중에 계신 직장인 자택에 계십니까? 직장이 좋은 곳으로 잘 이동 가능 하십니까?
",0.914670348,1
"그렇죠 농협 국민 것인가요? 농협 은행 같은 경우는 보니까 도개자 형성 자체를 어떤 용도로 계좌를 하셨습니까? 예를 들어서 적금 청약, 마이너스 통장, 자유입출금 기타 등등 어떤 식으로 형성되어 있으시죠? 자율출근 하나밖에 형성이 안 됐나요? 월급통장 이자율 지금 이거 말고 농협에서 또 잠을 잘 자는 없으세요 농협은 하나밖에 없으시고요 국민은행은요네 적금 두 개요 총 3개의 국민은행 같은 경우는 그렇다면 본인께서 이거 왜 제 2금융권 이남호 저축은행 CMA 계좌 본인 명의로 된 부분이 있으십니까? 그런 건 없으시고요. 분들 중에 돈이 통장에 10만 원이 들어 있는 줄 알았는데 실제로는 더 큰 금액이 들어오셔서 피해를 보신 분들이 계세요. 본인은 은행권에 마지막까지 거래하신 잔액이 얼마 정도 남아 있고.
 본인 계좌 맞는지 얼마 정도의 자금이 형성되어 있으며 본인 계좌 맞는지 간략하게 100만 원이면 100만 원, 미만 500만 원이면 500만 원, 4만 5천만원이면 천만 원이면 100만 원까지는 간략하게 지수 한번 부탁드릴게요.
","0.8899213075637817
0.916527509689331",1
"은희가 아니라 본인 앞으로 발생한 명의도용 고속 번으로 여기까지 본인 연락드렸는데 잠시 통화 괜찮으십니까 의정부지방검찰청 이라고요 저희가 본인의 개인정보를 여자 봤으니까 놀고 있으니까 돈이네 명이 가정용 돼서 제가 몇 가지 본인 확인차 연락드렸다고 말씀드렸죠 예 이렇게 입고 의심스러우면 의정부지방검찰청으로 직접 나오셔서 조사 받으세요 이해하셨습니까 지금 보니 보니 도와드리려고 이렇게 연락드렸는데 뭐 하시는 거예요? 예 현재 저희가 김정호를 주범으로 금융범죄 사귄다는 검거했습니다. 님께서는 혹시 전라남도 광주 태상의 40대 남성이 김성수라는 사람 알고 계십니까? 공부 하는 과정에서 지금 대상이 대포통장가 복제된 신용카드로 앞서 했는데, 그분들 상의해서 본인 명의로 된 농협은행과 하나은행 두 개 금융권 통장을 발견을.
 돈이네 통장으로 입금 확인 하는게 아니라요. 그 범죄현장에서 발견된 본인 명의의 통장에 내서 연락 드린 거예요. 근데 저희가이 두 개 통장을 통해 본 결과 2016년도 9월 22일 날 경기도 광명시 철산동 지점에서 본인 명의로 두 개 통장 개설 된 걸로 확인되었습니다. 본인께서는 내방하여 건가요? 전에 없으시고요 보니 그렇다. 혹시 최근에 2, 3년 사이에 신분증이나 여권 지갑 본인의 개인 정보가 담겨 있는 물건을 분실하는 도난 당한 적 없으니까 돈이 그렇다면 최근 개인정보유출로 인해서 어머니께서는 이용하시는 해방 은행이나 포털사이트 인터파크나 네이버 페이스북 포탈 매체에서 본인에게 메일이나 문자로 40도 안 없으신 건가요?
","0.9041956067085266
0.9015102982521057",1
