alpha,call_id,egemaps_backend,ema_ms,end_to_end_ms,feat_ms,feature_type,final_S,first_alert_ms,fwd_ms,kind,label,load_ms,n_segments,peak_seg_ms,prob,rep,rss_mb,score_S,segment_id,tau,total_call_ms
,,,0.001094,6.648021,6.001823,mfcc,,,0.20651,segment,0,0.438594,,,0.506348729133606,8,236.46875,0.35444411039352414,d04j18s013482_13,,
,,,0.001094,6.724948,6.079584,mfcc,,,0.17302,segment,0,0.47125,,,0.506348729133606,9,236.46875,0.35444411039352414,d04j18s013482_13,,
,,,0.004271,10.610521,7.815625,mfcc,,,0.881979,segment,1,1.908646,,,0.9999961853027344,0,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.001406,6.966823,6.02599,mfcc,,,0.185,segment,1,0.754427,,,0.9999961853027344,1,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.001458,4.6825,4.131093,mfcc,,,0.172917,segment,1,0.377032,,,0.9999961853027344,2,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.001146,4.337448,3.877344,mfcc,,,0.135104,segment,1,0.323854,,,0.9999961853027344,3,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.001094,4.354688,3.795677,mfcc,,,0.23375,segment,1,0.324167,,,0.9999961853027344,4,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.001042,4.238646,3.799948,mfcc,,,0.131354,segment,1,0.306302,,,0.9999961853027344,5,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.001146,4.274375,3.846354,mfcc,,,0.123698,segment,1,0.303177,,,0.9999961853027344,6,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.001094,4.000365,3.574063,mfcc,,,0.127031,segment,1,0.298177,,,0.9999961853027344,7,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.001145,4.015364,3.592084,mfcc,,,0.129427,segment,1,0.292708,,,0.9999961853027344,8,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.000938,3.998282,3.581875,mfcc,,,0.124271,segment,1,0.291198,,,0.9999961853027344,9,236.28515625,0.699997329711914,vishing_597_16,,
,,,0.001094,3.341719,2.502031,mfcc,,,0.145677,segment,0,0.692917,,,0.24802857637405396,0,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.001093,2.871927,2.534844,mfcc,,,0.135417,segment,0,0.200573,,,0.24802857637405396,1,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.000937,2.768281,2.459583,mfcc,,,0.12599,segment,0,0.181771,,,0.24802857637405396,2,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.00099,2.88875,2.551354,mfcc,,,0.147396,segment,0,0.18901,,,0.24802857637405396,3,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.000833,2.942344,2.577188,mfcc,,,0.1875,segment,0,0.176823,,,0.24802857637405396,4,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.000937,2.956145,2.627708,mfcc,,,0.15224,segment,0,0.17526,,,0.24802857637405396,5,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.000886,2.894636,2.563177,mfcc,,,0.15276,segment,0,0.177813,,,0.24802857637405396,6,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.000938,2.938698,2.609531,mfcc,,,0.151927,segment,0,0.176302,,,0.24802857637405396,7,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.00099,2.86474,2.527864,mfcc,,,0.152917,segment,0,0.182969,,,0.24802857637405396,8,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.000885,2.889531,2.559688,mfcc,,,0.152083,segment,0,0.176875,,,0.24802857637405396,9,236.00390625,0.17362000346183776,d02j10s005177_33,,
,,,0.00125,4.507656,3.421407,mfcc,,,0.181718,segment,1,0.903281,,,0.9999995231628418,0,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.00099,3.789115,3.372916,mfcc,,,0.173906,segment,1,0.241303,,,0.9999995231628418,1,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.001197,3.746406,3.384166,mfcc,,,0.148855,segment,1,0.212188,,,0.9999995231628418,2,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.001042,3.525573,3.157187,mfcc,,,0.173958,segment,1,0.193386,,,0.9999995231628418,3,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.001146,3.516823,3.139792,mfcc,,,0.18401,segment,1,0.191875,,,0.9999995231628418,4,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.000989,3.619791,3.2725,mfcc,,,0.154011,segment,1,0.192291,,,0.9999995231628418,5,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.000885,3.597656,3.225938,mfcc,,,0.180625,segment,1,0.190208,,,0.9999995231628418,6,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.000834,3.572292,3.225312,mfcc,,,0.155104,segment,1,0.191042,,,0.9999995231628418,7,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.001042,3.577656,3.235416,mfcc,,,0.152448,segment,1,0.18875,,,0.9999995231628418,8,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.000989,3.758177,3.416041,mfcc,,,0.153178,segment,1,0.187969,,,0.9999995231628418,9,236.00390625,0.6999996662139892,vishing_601_10,,
,,,0.001562,2.529323,1.771614,mfcc,,,0.171615,segment,1,0.584532,,,0.9957922697067261,0,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.001198,2.100261,1.773125,mfcc,,,0.165313,segment,1,0.160625,,,0.9957922697067261,1,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.001042,2.031094,1.712656,mfcc,,,0.1625,segment,1,0.154896,,,0.9957922697067261,2,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.001198,2.097344,1.74875,mfcc,,,0.192396,segment,1,0.155,,,0.9957922697067261,3,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.001198,2.092657,1.72375,mfcc,,,0.213802,segment,1,0.153907,,,0.9957922697067261,4,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.000937,2.08651,1.776041,mfcc,,,0.151407,segment,1,0.158125,,,0.9957922697067261,5,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.000833,1.935677,1.652188,mfcc,,,0.140833,segment,1,0.141823,,,0.9957922697067261,6,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.000885,1.980677,1.680208,mfcc,,,0.160261,segment,1,0.139323,,,0.9957922697067261,7,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.00099,1.976979,1.640677,mfcc,,,0.194635,segment,1,0.140677,,,0.9957922697067261,8,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.000833,1.98427,1.687708,mfcc,,,0.155104,segment,1,0.140625,,,0.9957922697067261,9,236.00390625,0.6970545887947082,vishing_597_100,,
,,,0.003698,16.249115,12.515417,mfcc,,,1.006406,segment,1,2.723594,,,0.9999994039535522,0,236.53515625,0.6999995827674865,vishing_558_3,,
,,,0.001458,9.23625,7.841302,mfcc,,,0.437709,segment,1,0.955781,,,0.9999994039535522,1,236.53515625,0.6999995827674865,vishing_558_3,,
,,,0.00125,7.76302,7.040365,mfcc,,,0.202916,segment,1,0.518489,,,0.9999994039535522,2,236.53515625,0.6999995827674865,vishing_558_3,,
,,,0.001198,7.851198,7.126718,mfcc,,,0.176667,segment,1,0.546615,,,0.9999994039535522,3,236.53515625,0.6999995827674865,vishing_558_3,,
,,,0.001303,8.094636,7.406979,mfcc,,,0.172083,segment,1,0.514271,,,0.9999994039535522,4,236.53515625,0.6999995827674865,vishing_558_3,,
,,,0.001198,8.071459,7.394375,mfcc,,,0.174375,segment,1,0.501511,,,0.9999994039535522,5,236.53515625,0.6999995827674865,vishing_558_3,,
,,,0.001041,7.861927,7.102552,mfcc,,,0.19,segment,1,0.568334,,,0.9999994039535522,6,236.53515625,0.6999995827674865,vishing_558_3,,
,,,0.00125,7.719375,7.058542,mfcc,,,0.189271,segment,1,0.470312,,,0.9999994039535522,7,236.53515625,0.6999995827674865,vishing_558_3,,
,,,0.00099,7.778698,7.066198,mfcc,,,0.175208,segment,1,0.536302,,,0.9999994039535522,8,236.53515625,0.6999995827674865,vishing_558_3,,
,,,0.000781,7.752239,7.088229,mfcc,,,0.162187,segment,1,0.501042,,,0.9999994039535522,9,236.53515625,0.6999995827674865,vishing_558_3,,
0.3,vishing_257,,,,,mfcc,0.9999176887248897,7.257292,,call,1,,8,7.232188,,,,,,0.3,36.294792
0.3,vishing_44,,,,,mfcc,0.9996525623152821,6.776875,,call,1,,8,11.625886,,,,,,0.3,47.99401
0.3,vishing_304,,,,,mfcc,0.9999970079470263,2.87198,,call,1,,353,13.892709,,,,,,0.3,1809.233593
0.3,vishing_617,,,,,mfcc,0.9999979824112497,18.541041,,call,1,,357,12.543072,,,,,,0.3,1798.452395
0.3,vishing_366,,,,,mfcc,0.9999915883373172,18.314115,,call,1,,66,14.932917,,,,,,0.3,397.128177
0.3,vishing_552,,,,,mfcc,0.9980070970015569,6.515416,,call,1,,50,9.108906,,,,,,0.3,243.91901
0.3,vishing_457,,,,,mfcc,0.9975644514334201,10.482292,,call,1,,5,8.859011,,,,,,0.3,35.635521
0.3,vishing_234,,,,,mfcc,0.9953907650936245,8.373281,,call,1,,7,8.377031,,,,,,0.3,51.24776
0.3,vishing_168,,,,,mfcc,0.9997811493899107,9.351979,,call,1,,7,11.878698,,,,,,0.3,58.661302
0.3,vishing_479,,,,,mfcc,0.7964670007792234,7.220573,,call,1,,7,8.748073,,,,,,0.3,46.530782
0.3,vishing_228,,,,,mfcc,0.9918988001227378,7.605209,,call,1,,4,7.19099,,,,,,0.3,21.5725
0.3,vishing_248,,,,,mfcc,0.9999766450363488,9.856771,,call,1,,11,9.665364,,,,,,0.3,45.376354
0.3,vishing_445,,,,,mfcc,0.9317327494412506,5.178958,,call,1,,28,8.748438,,,,,,0.3,191.310417
0.3,vishing_178,,,,,mfcc,0.9999981480978425,9.378177,,call,1,,22,8.291146,,,,,,0.3,76.569427
0.3,vishing_679,,,,,mfcc,0.9927109642773164,7.243542,,call,1,,11,10.620938,,,,,,0.3,80.647969
0.3,vishing_601,,,,,mfcc,0.9999977082575986,7.866979,,call,1,,34,8.472708,,,,,,0.3,140.713437
0.3,vishing_211,,,,,mfcc,0.9997797913122652,8.75724,,call,1,,7,13.393229,,,,,,0.3,58.520313
0.3,vishing_453,,,,,mfcc,0.9992557417932242,3.300052,,call,1,,108,11.497083,,,,,,0.3,452.491146
0.3,vishing_432,,,,,mfcc,0.9999923588342922,5.704219,,call,1,,30,13.114011,,,,,,0.3,157.8275
0.3,vishing_88,,,,,mfcc,0.9948726191602735,8.433489,,call,1,,18,13.715885,,,,,,0.3,133.656041
0.3,vishing_255,,,,,mfcc,0.9665096010380283,14.155104,,call,1,,10,12.585469,,,,,,0.3,67.343542
0.3,vishing_434,,,,,mfcc,0.9986720354382574,12.110625,,call,1,,7,11.851146,,,,,,0.3,45.219323
0.3,vishing_208,,,,,mfcc,0.9999457665543305,7.996458,,call,1,,11,10.059271,,,,,,0.3,59.406666
0.3,vishing_615,,,,,mfcc,0.9999953587392516,2.099583,,call,1,,29,13.084063,,,,,,0.3,119.626146
0.3,vishing_393,,,,,mfcc,0.9946308000945823,2.932292,,call,1,,26,8.351927,,,,,,0.3,109.181979
0.3,vishing_375,,,,,mfcc,0.999424054817112,11.838855,,call,1,,33,16.314218,,,,,,0.3,214.817709
0.3,vishing_542,,,,,mfcc,0.6256477199792861,13.950885,,call,1,,3,12.810208,,,,,,0.3,31.387708
0.3,vishing_112,,,,,mfcc,0.9999812032136651,7.060573,,call,1,,12,11.804739,,,,,,0.3,89.683541
0.3,vishing_602,,,,,mfcc,0.9999656969597952,5.732396,,call,1,,41,14.230052,,,,,,0.3,214.116927
0.3,vishing_118,,,,,mfcc,0.9638952518286532,8.949688,,call,1,,15,9.764271,,,,,,0.3,72.901042
0.3,vishing_82,,,,,mfcc,0.9991517930518388,2.889479,,call,1,,6,6.857344,,,,,,0.3,21.84599
0.3,vishing_217,,,,,mfcc,0.9999994407419939,5.209896,,call,1,,12,10.637448,,,,,,0.3,86.868802
0.3,vishing_226,,,,,mfcc,0.9997581544722138,14.086771,,call,1,,7,13.51151,,,,,,0.3,76.984792
0.3,vishing_417,,,,,mfcc,0.9999996912936178,9.348542,,call,1,,17,13.88177,,,,,,0.3,140.663229
0.3,vishing_520,,,,,mfcc,0.9999894837477217,18.475208,,call,1,,90,19.615573,,,,,,0.3,590.777031
0.3,vishing_338,,,,,mfcc,0.9999876110218775,5.653594,,call,1,,38,15.501459,,,,,,0.3,283.113177
0.3,vishing_575,,,,,mfcc,0.9999928964880237,5.4875,,call,1,,40,36.2075,,,,,,0.3,335.941146
0.3,vishing_600,,,,,mfcc,0.909977068901062,7.871667,,call,1,,2,6.43474,,,,,,0.3,12.625886
0.3,vishing_446,,,,,mfcc,0.9974503086762975,2.542031,,call,1,,17,9.736094,,,,,,0.3,60.729948
0.3,vishing_444,,,,,mfcc,0.999978018877841,5.987395,,call,1,,9,9.02401,,,,,,0.3,50.248281
0.3,vishing_597,,,,,mfcc,0.9998812254132181,5.8325,,call,1,,104,15.579218,,,,,,0.3,545.270677
0.3,vishing_368,,,,,mfcc,0.9998240240471186,9.117813,,call,1,,222,11.354844,,,,,,0.3,892.558437
0.3,vishing_360,,,,,mfcc,0.9999999678496225,12.750156,,call,1,,31,9.859948,,,,,,0.3,194.083906
0.3,vishing_173,,,,,mfcc,0.9950146842089487,9.506979,,call,1,,14,8.041145,,,,,,0.3,50.919063
0.3,vishing_671,,,,,mfcc,0.9729952527284621,6.853646,,call,1,,3,6.678698,,,,,,0.3,19.813594
0.3,vishing_53,,,,,mfcc,0.9098735618591308,6.688333,,call,1,,2,10.82276,,,,,,0.3,17.527552
0.3,vishing_653,,,,,mfcc,0.9999613442730391,5.441354,,call,1,,131,11.823333,,,,,,0.3,627.385573
0.3,vishing_242,,,,,mfcc,0.9997437692058861,10.01724,,call,1,,7,8.565573,,,,,,0.3,43.695781
0.3,vishing_86,,,,,mfcc,0.996016446852684,8.268541,,call,1,,5,9.241354,,,,,,0.3,40.541823
0.3,vishing_192,,,,,mfcc,0.9997115637406824,5.797968,,call,1,,7,8.804688,,,,,,0.3,45.2925
,,precomputed,0.001667,2.076094,0.00427,egemaps,,,0.683438,segment,0,1.386719,,,0.007897627539932728,0,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.001302,0.973906,0.002604,egemaps,,,0.757552,segment,0,0.212448,,,0.007897627539932728,1,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.000729,0.22651,0.001458,egemaps,,,0.059479,segment,0,0.164844,,,0.007897627539932728,2,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.000677,0.192395,0.00125,egemaps,,,0.048802,segment,0,0.141666,,,0.007897627539932728,3,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.000625,0.179896,0.001042,egemaps,,,0.04625,segment,0,0.131979,,,0.007897627539932728,4,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.000625,0.174635,0.000937,egemaps,,,0.04375,segment,0,0.129323,,,0.007897627539932728,5,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.000468,0.169531,0.000833,egemaps,,,0.042605,segment,0,0.125625,,,0.007897627539932728,6,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.000469,0.169167,0.000886,egemaps,,,0.042187,segment,0,0.125625,,,0.007897627539932728,7,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.000521,0.167812,0.000833,egemaps,,,0.042135,segment,0,0.124323,,,0.007897627539932728,8,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.000573,0.168021,0.000781,egemaps,,,0.041875,segment,0,0.124792,,,0.007897627539932728,9,235.23828125,0.005528339277952909,d02j12s000857_29,,
,,precomputed,0.001146,1.49474,0.001302,egemaps,,,0.137135,segment,1,1.355157,,,1.0,0,235.75,0.7,vishing_366_52,,
,,precomputed,0.000677,0.661041,0.001406,egemaps,,,0.107448,segment,1,0.55151,,,1.0,1,235.765625,0.7,vishing_366_52,,
,,precomputed,0.000729,0.49599,0.001094,egemaps,,,0.055729,segment,1,0.438438,,,1.0,2,235.765625,0.7,vishing_366_52,,
,,precomputed,0.000677,0.489063,0.00099,egemaps,,,0.055469,segment,1,0.431927,,,1.0,3,235.765625,0.7,vishing_366_52,,
,,precomputed,0.000729,0.481823,0.001042,egemaps,,,0.052031,segment,1,0.428021,,,1.0,4,235.765625,0.7,vishing_366_52,,
,,precomputed,0.000625,0.481146,0.000938,egemaps,,,0.053281,segment,1,0.426302,,,1.0,5,235.765625,0.7,vishing_366_52,,
,,precomputed,0.000625,0.476927,0.000938,egemaps,,,0.050885,segment,1,0.424479,,,1.0,6,235.765625,0.7,vishing_366_52,,
,,precomputed,0.000729,0.535521,0.001042,egemaps,,,0.073177,segment,1,0.460573,,,1.0,7,235.765625,0.7,vishing_366_52,,
,,precomputed,0.000834,0.495886,0.001042,egemaps,,,0.067343,segment,1,0.426667,,,1.0,8,235.765625,0.7,vishing_366_52,,
,,precomputed,0.000729,0.502292,0.001094,egemaps,,,0.071302,segment,1,0.429167,,,1.0,9,235.765625,0.7,vishing_366_52,,
,,precomputed,0.000886,1.64224,0.001406,egemaps,,,0.109635,segment,0,1.530313,,,0.001933300169184804,0,235.56640625,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.000834,0.401979,0.001198,egemaps,,,0.056093,segment,0,0.343854,,,0.001933300169184804,1,235.56640625,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.000677,0.371094,0.001042,egemaps,,,0.052031,segment,0,0.317344,,,0.001933300169184804,2,235.56640625,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.000573,0.35026,0.001093,egemaps,,,0.050573,segment,0,0.298021,,,0.001933300169184804,3,235.56640625,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.000625,0.345208,0.000937,egemaps,,,0.048594,segment,0,0.295052,,,0.001933300169184804,4,235.56640625,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.000677,0.345729,0.000885,egemaps,,,0.048907,segment,0,0.29526,,,0.001933300169184804,5,235.56640625,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.000625,0.347031,0.001146,egemaps,,,0.048906,segment,0,0.296354,,,0.001933300169184804,6,235.56640625,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.000573,0.343854,0.00099,egemaps,,,0.048958,segment,0,0.293333,,,0.001933300169184804,7,235.56640625,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.000625,0.34151,0.000937,egemaps,,,0.047969,segment,0,0.291979,,,0.001933300169184804,8,235.5703125,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.000572,0.341718,0.000938,egemaps,,,0.048125,segment,0,0.292083,,,0.001933300169184804,9,235.5703125,0.0013533101184293626,d01j020s006622_3,,
,,precomputed,0.001041,1.724948,0.001354,egemaps,,,0.157448,segment,0,1.565105,,,0.009204394184052944,0,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000833,0.620833,0.001041,egemaps,,,0.088386,segment,0,0.530573,,,0.009204394184052944,1,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000729,0.548437,0.000937,egemaps,,,0.080417,segment,0,0.466354,,,0.009204394184052944,2,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000782,0.532032,0.000938,egemaps,,,0.069843,segment,0,0.460469,,,0.009204394184052944,3,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000729,0.53401,0.00099,egemaps,,,0.073854,segment,0,0.458437,,,0.009204394184052944,4,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000677,0.529167,0.001094,egemaps,,,0.068386,segment,0,0.45901,,,0.009204394184052944,5,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000729,0.539323,0.001042,egemaps,,,0.077344,segment,0,0.460208,,,0.009204394184052944,6,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000833,0.525677,0.000989,egemaps,,,0.069167,segment,0,0.454688,,,0.009204394184052944,7,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000729,0.53,0.001042,egemaps,,,0.073541,segment,0,0.454688,,,0.009204394184052944,8,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000677,0.523594,0.001042,egemaps,,,0.068802,segment,0,0.453073,,,0.009204394184052944,9,235.81640625,0.006443075928837061,d04j18s014737_2,,
,,precomputed,0.000937,1.094843,0.001094,egemaps,,,0.101771,segment,1,0.991041,,,1.0,0,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.002813,1.207031,0.001094,egemaps,,,0.849531,segment,1,0.353593,,,1.0,1,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.001094,0.503229,0.001355,egemaps,,,0.126718,segment,1,0.374062,,,1.0,2,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.000729,0.379948,0.001198,egemaps,,,0.059427,segment,1,0.318594,,,1.0,3,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.000729,0.367604,0.00099,egemaps,,,0.052448,segment,1,0.313437,,,1.0,4,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.000677,0.367135,0.001094,egemaps,,,0.055573,segment,1,0.309791,,,1.0,5,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.000729,0.363698,0.000938,egemaps,,,0.053229,segment,1,0.308802,,,1.0,6,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.00052,0.357187,0.001042,egemaps,,,0.049167,segment,1,0.306458,,,1.0,7,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.000625,0.408489,0.00099,egemaps,,,0.077083,segment,1,0.329791,,,1.0,8,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.000781,0.370416,0.000938,egemaps,,,0.052656,segment,1,0.316041,,,1.0,9,235.5859375,0.7,vishing_304_49,,
,,precomputed,0.00125,1.42474,0.001146,egemaps,,,0.135417,segment,0,1.286927,,,0.007334965281188488,0,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000729,0.65776,0.001198,egemaps,,,0.184896,segment,0,0.470937,,,0.007334965281188488,1,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000781,0.570521,0.001093,egemaps,,,0.150209,segment,0,0.418438,,,0.007334965281188488,2,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000781,0.829114,0.001146,egemaps,,,0.385104,segment,0,0.442083,,,0.007334965281188488,3,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000625,0.488854,0.001094,egemaps,,,0.080781,segment,0,0.406354,,,0.007334965281188488,4,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000677,0.457396,0.00099,egemaps,,,0.054114,segment,0,0.401615,,,0.007334965281188488,5,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000678,0.45,0.001042,egemaps,,,0.050885,segment,0,0.397395,,,0.007334965281188488,6,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000625,0.44974,0.001302,egemaps,,,0.050261,segment,0,0.397552,,,0.007334965281188488,7,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000625,0.444636,0.000886,egemaps,,,0.049427,segment,0,0.393698,,,0.007334965281188488,8,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000677,0.911146,0.000938,egemaps,,,0.514583,segment,0,0.394948,,,0.007334965281188488,9,235.73046875,0.005134475696831941,d02j12s000074_6,,
,,precomputed,0.000781,1.039687,0.001406,egemaps,,,0.120365,segment,1,0.917135,,,0.9999992847442627,0,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000625,0.242865,0.001146,egemaps,,,0.054271,segment,1,0.186823,,,0.9999992847442627,1,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000573,0.225416,0.000885,egemaps,,,0.063385,segment,1,0.160573,,,0.9999992847442627,2,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000521,0.209948,0.000834,egemaps,,,0.047708,segment,1,0.160885,,,0.9999992847442627,3,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000625,0.215625,0.000781,egemaps,,,0.047969,segment,1,0.16625,,,0.9999992847442627,4,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000573,0.205833,0.000833,egemaps,,,0.047812,segment,1,0.156615,,,0.9999992847442627,5,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000573,0.200521,0.000834,egemaps,,,0.044479,segment,1,0.154635,,,0.9999992847442627,6,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000521,0.203854,0.000834,egemaps,,,0.046458,segment,1,0.156041,,,0.9999992847442627,7,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000521,0.198594,0.000781,egemaps,,,0.043333,segment,1,0.153959,,,0.9999992847442627,8,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000573,0.199114,0.000782,egemaps,,,0.043645,segment,1,0.154114,,,0.9999992847442627,9,235.2421875,0.6999994993209838,vishing_653_85,,
,,precomputed,0.000885,1.481927,0.001354,egemaps,,,0.117292,segment,0,1.362396,,,0.013470297679305077,0,235.49609375,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.000677,0.43349,0.000937,egemaps,,,0.05599,segment,0,0.375886,,,0.013470297679305077,1,235.60546875,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.00073,0.386615,0.00099,egemaps,,,0.052812,segment,0,0.332083,,,0.013470297679305077,2,235.60546875,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.000573,0.368177,0.000782,egemaps,,,0.048437,segment,0,0.318385,,,0.013470297679305077,3,235.60546875,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.000677,0.376458,0.000886,egemaps,,,0.049739,segment,0,0.325156,,,0.013470297679305077,4,235.60546875,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.000521,0.3775,0.001042,egemaps,,,0.048854,segment,0,0.327083,,,0.013470297679305077,5,235.60546875,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.000573,0.379948,0.000886,egemaps,,,0.051822,segment,0,0.326667,,,0.013470297679305077,6,235.60546875,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.000625,0.391979,0.000885,egemaps,,,0.050521,segment,0,0.339948,,,0.013470297679305077,7,235.60546875,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.000677,0.38401,0.000885,egemaps,,,0.048542,segment,0,0.333906,,,0.013470297679305077,8,235.60546875,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.000625,0.367135,0.000989,egemaps,,,0.047396,segment,0,0.318125,,,0.013470297679305077,9,235.60546875,0.009429208375513552,d01j04s006795_22,,
,,precomputed,0.001146,1.546875,0.001458,egemaps,,,0.130365,segment,1,1.413906,,,1.0,0,235.6484375,0.7,vishing_617_334,,
,,precomputed,0.000625,0.495729,0.001198,egemaps,,,0.072291,segment,1,0.421615,,,1.0,1,235.6484375,0.7,vishing_617_334,,
,,precomputed,0.000729,0.423906,0.001198,egemaps,,,0.059427,segment,1,0.362552,,,1.0,2,235.6484375,0.7,vishing_617_334,,
,,precomputed,0.000625,0.44948,0.001093,egemaps,,,0.056355,segment,1,0.391407,,,1.0,3,235.6484375,0.7,vishing_617_334,,
,,precomputed,0.000573,0.40875,0.001041,egemaps,,,0.051875,segment,1,0.355261,,,1.0,4,235.6484375,0.7,vishing_617_334,,
